2024-04-16 11:10:43.739983 connection.mysql_connection [INFO] =================================================
2024-04-16 11:10:43.741383 connection.mysql_connection [INFO] our db_config:
2024-04-16 11:10:43.742272 connection.mysql_connection [INFO] host: 20.205.24.18
2024-04-16 11:10:43.743048 connection.mysql_connection [INFO] port: 3306
2024-04-16 11:10:43.743959 connection.mysql_connection [INFO] user: eco
2024-04-16 11:10:43.744856 connection.mysql_connection [INFO] password: ECO4ever
2024-04-16 11:10:43.745780 connection.mysql_connection [INFO] autocommit: True
2024-04-16 11:10:43.746561 connection.mysql_connection [INFO] dictionary mode: False
2024-04-16 11:10:43.748842 connection.mysql_connection [INFO] =================================================
2024-04-16 11:10:45.200758 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00001', 'Orimulsion', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '1, 55, 109')
2024-04-16 11:19:32.414080 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00237', 'Industrial wastes', 'Mass basis', NULL, NULL, NULL, 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '40, 94, 148')
2024-04-16 11:19:32.619008 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00238', 'Industrial wastes', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '40, 94, 148')
2024-04-16 11:19:32.826202 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00239', 'Industrial wastes', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '40, 94, 148')
2024-04-16 11:19:33.029501 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00240', 'Industrial wastes', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '40, 94, 148')
2024-04-16 11:19:33.237824 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00241', 'Waste oils', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '41, 95, 149')
2024-04-16 11:19:33.444390 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00242', 'Waste oils', 'Energy Basis', '73300', '300', '4.0', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '41, 95, 149')
2024-04-16 11:19:33.606953 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00243', 'Waste oils', 'Mass basis', '2946.66', '12.06', '0.1608', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '41, 95, 149')
2024-04-16 11:19:33.728529 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00244', 'Waste oils', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '41, 95, 149')
2024-04-16 11:19:33.851888 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00245', 'Waste oils', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '41, 95, 149')
2024-04-16 11:19:33.977416 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00246', 'Waste oils', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '41, 95, 149')
2024-04-16 11:19:34.100452 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00247', 'Wood or Wood waste', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '42, 96, 150')
2024-04-16 11:19:34.228904 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00248', 'Wood or Wood waste', 'Energy Basis', '112000', '300', '4.0', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '42, 96, 150')
2024-04-16 11:19:34.347403 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00249', 'Wood or Wood waste', 'Mass basis', '1747.2', '4.68', '0.0624', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '42, 96, 150')
2024-04-16 11:19:34.470326 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00250', 'Wood or Wood waste', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '42, 96, 150')
2024-04-16 11:19:34.608456 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00251', 'Wood or Wood waste', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '42, 96, 150')
2024-04-16 11:19:34.730772 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00252', 'Wood or Wood waste', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '42, 96, 150')
2024-04-16 11:19:34.850776 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00253', 'Sulphite lyes (Black liqour)', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '43, 97, 151')
2024-04-16 11:19:34.971804 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00254', 'Sulphite lyes (Black liqour)', 'Energy Basis', '95300', '3', '2.0', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '43, 97, 151')
2024-04-16 11:19:35.123456 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00255', 'Sulphite lyes (Black liqour)', 'Mass basis', '1124.54', '0.03540000000000001', '0.023600000000000003', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '43, 97, 151')
2024-04-16 11:19:35.259780 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00256', 'Sulphite lyes (Black liqour)', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '43, 97, 151')
2024-04-16 11:19:35.379814 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00257', 'Sulphite lyes (Black liqour)', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '43, 97, 151')
2024-04-16 11:19:35.504533 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00258', 'Sulphite lyes (Black liqour)', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '43, 97, 151')
2024-04-16 11:19:35.631007 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00259', 'Other primary solid biomass fuels', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '44, 98, 152')
2024-04-16 11:19:35.777954 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00260', 'Other primary solid biomass fuels', 'Energy Basis', '100000', '300', '4.0', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '44, 98, 152')
2024-04-16 11:19:35.914100 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00261', 'Other primary solid biomass fuels', 'Mass basis', '1160', '3.48', '0.0464', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '44, 98, 152')
2024-04-16 11:19:36.030581 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00262', 'Other primary solid biomass fuels', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '44, 98, 152')
2024-04-16 11:19:36.163112 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00263', 'Other primary solid biomass fuels', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '44, 98, 152')
2024-04-16 11:19:36.282533 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00264', 'Other primary solid biomass fuels', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '44, 98, 152')
2024-04-16 11:19:36.404714 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00265', 'Charcoal', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '45, 99, 153')
2024-04-16 11:19:36.534887 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00266', 'Charcoal', 'Energy Basis', '112000', '200', '1.0', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '45, 99, 153')
2024-04-16 11:19:36.652404 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00267', 'Charcoal', 'Mass basis', '3304', '5.9', '0.0295', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '45, 99, 153')
2024-04-16 11:19:36.771567 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00268', 'Charcoal', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '45, 99, 153')
2024-04-16 11:19:36.898284 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00269', 'Charcoal', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '45, 99, 153')
2024-04-16 11:19:37.014601 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00270', 'Charcoal', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '45, 99, 153')
2024-04-16 11:19:37.129309 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00271', 'Biogasoline', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '46, 100, 154')
2024-04-16 11:19:37.243917 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00272', 'Biogasoline', 'Energy Basis', '70800', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '46, 100, 154')
2024-04-16 11:19:37.363070 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00273', 'Biogasoline', 'Mass basis', '1911.6', '0.27', '0.0162', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '46, 100, 154')
2024-04-16 11:19:37.483994 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00274', 'Biogasoline', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '46, 100, 154')
2024-04-16 11:19:37.609988 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00275', 'Biogasoline', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '46, 100, 154')
2024-04-16 11:19:37.734670 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00276', 'Biogasoline', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '46, 100, 154')
2024-04-16 11:19:37.856455 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00277', 'Biodiesels', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '47, 101, 155')
2024-04-16 11:19:37.973764 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00278', 'Biodiesels', 'Energy Basis', '70800', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '47, 101, 155')
2024-04-16 11:19:38.091454 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00279', 'Biodiesels', 'Mass basis', '1911.6', '0.27', '0.0162', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '47, 101, 155')
2024-04-16 11:19:38.212877 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00280', 'Biodiesels', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '47, 101, 155')
2024-04-16 11:19:38.336846 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00281', 'Biodiesels', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '47, 101, 155')
2024-04-16 11:19:38.456801 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00282', 'Biodiesels', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '47, 101, 155')
2024-04-16 11:19:38.577459 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00283', 'Other liquid biofuels', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '48, 102, 156')
2024-04-16 11:19:38.705186 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00284', 'Other liquid biofuels', 'Energy Basis', '79600', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '48, 102, 156')
2024-04-16 11:19:38.833182 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00285', 'Other liquid biofuels', 'Mass basis', '2181.04', '0.274', '0.016439999999999996', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '48, 102, 156')
2024-04-16 11:19:38.958839 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00286', 'Other liquid biofuels', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '48, 102, 156')
2024-04-16 11:19:39.086601 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00287', 'Other liquid biofuels', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '48, 102, 156')
2024-04-16 11:19:39.242125 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00288', 'Other liquid biofuels', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '48, 102, 156')
